player;line_nr;year;age;yrs_experience;team;position;games;minutes_played;vorp;salary;drb;orb;trb
Casey Jacobsen;6;1982;22;7;DAL;SG;89;179;6.78;29040197;8.54;5.24;6.89
Casey Jacobsen;7;1983;23;8;DAL;C;27;1271;8.15;34515608;6.78;9.34;8.06
Casey Jacobsen;8;1984;24;9;DAL;SG;79;3152;7.53;32037685;12.81;1.65;7.23
Casey Jacobsen;9;1985;25;10;DAL;SG;28;73;7.37;31398221;12.93;2.59;7.76
Casey Jacobsen;10;1985;25;10;LAL;SG;18;243;5.93;25643045;10.41;4.01;7.21
Casey Jacobsen;11;1986;26;11;LAL;SG;74;3356;5.33;23245055;9.8;3.31;6.56
Casey Jacobsen;12;1987;27;15;LAL;SF;63;365;5.33;23245055;10.95;5.53;8.24
Casey Jacobsen;13;1988;28;13;LAL;SF;72;2407;5.33;23245055;8.9;4.64;6.77
Casey Jacobsen;14;1989;29;14;ATL;SF;62;2182;5.91;25563112;74.99;9.79;8.93
Casey Jacobsen;15;1990;30;15;ATL;SF;48;738;5.35;23324988;15.69;1.18;8.44
Casey Jacobsen;16;1991;31;16;ATL;PG;21;863;4.86;21366629;11.11;5.21;8.16
Casey Jacobsen;17;1992;32;17;MIN;SF;11;168;4.47;19807936;15.58;10.72;13.15
Casey Jacobsen;18;1993;33;18;CLE;SF;45;655;5.59;24284184;13.6;6.8;10.2
Casey Jacobsen;19;1993;33;18;SEA;SF;38;7;5.63;24444050;17.53;3.96;10.75
Casey Jacobsen;20;1994;34;19;SEA;SF;63;112;5.95;25722978;15.62;-5.84;11.03
Casey Jacobsen;21;1995;35;20;WAS;SF;75;3273;5.97;25802911;15.17;8.15;11.66
Casey Jacobsen;22;1996;36;21;DET;SF;39;458;6.68;28640532;14.55;7.42;10.99
Casey Jacobsen;23;1997;37;22;DET;SF;47;310;6.58;28240867;10.44;5.18;7.81
Casey Jacobsen;24;1998;38;23;TOR;SF;5;80;6.30;27121805;15.32;11.35;13.34
Casey Jacobsen;25;1999;39;24;HOU;SF;25;1144;5.90;25523145;13.95;9.16;11.56
Casey Jacobsen;26;2000;40;25;HOU;SF;47;472;3.75;16930348;17.1;-33.99;13.59
Casey Jacobsen;27;2001;41;26;HOU;SF;19;323;4.79;21086864;9.44;4.94;7.66
Casey Jacobsen;28;2002;42;27;HOU;SF;78;2644;4.11;18369142;11.19;15.0;13.1
Casey Jacobsen;29;2003;43;28;ORL;SF;7;174;4.13;18449075;16.37;7.11;11.74
Casey Jacobsen;30;2004;44;29;ORL;SF;5;47;4.28;19048572;11.47;3.4;7.44
Casey Jacobsen;31;2005;45;30;HOU;SF;41;1931;4.13;18449075;13.39;4.32;8.86
Casey Jacobsen;32;2006;46;31;HOU;SF;13;393;2.65;12534033;15.97;4.36;10.17
Casey Jacobsen;33;2007;47;32;HOU;SF;78;2847;2.57;12214301;9.04;6.72;7.88
Casey Jacobsen;34;2008;48;33;HOU;SF;63;479;1.31;7739807;8.5;5.81;7.65
Casey Jacobsen;35;2009;49;34;HOU;SF;7;120;0.69;4700599;14.08;-27.07;9.39
Butch Graves;1;1979;20;3;HOU;SG;70;1156;1.22;6818823;8.61;4.64;6.63
Butch Graves;2;1979;20;3;ATL;SG;15;40;1.77;9016981;6.68;4.45;5.57
Butch Graves;3;1980;21;4;GSW;SG;73;3194;3.86;17369979;8.11;6.41;7.26
Butch Graves;4;1981;21;5;GSW;PG;53;651;4.19;18688874;9.21;4.4;6.81
Butch Graves;5;1982;23;6;GSW;PG;24;361;4.34;19288371;10.26;1.51;5.89
Butch Graves;6;1982;23;6;NJN;PG;24;413;3.24;14892056;4.93;4.41;4.67
Butch Graves;7;1982;23;3;SAC;PG;13;54;38.16;18608941;5.96;4.29;5.13
Butch Graves;8;1983;24;7;SDC;PG;44;456;4.52;20007768;4.97;4.22;4.6
Butch Graves;9;1984;25;8;SAC;PG;57;2306;2.73;16510514;6.19;0.22;3.21
Butch Graves;10;1985;26;9;HOU;PG;35;202;-38.43;20687199;7.38;1.68;4.53
Butch Graves;11;1986;27;10;CHA;C;65;2630;4.35;19328338;6.6;1.52;4.06
Butch Graves;12;1987;28;11;CHO;PG;49;1287;4.65;20527333;7.8;2.41;5.11
Butch Graves;13;1988;29;12;CHO;PG;80;2487;4.60;20327500;10.43;1.24;5.84
Butch Graves;14;1989;30;13;ATL;PG;78;1401;4.51;19967802;10.98;0.34;5.66
Butch Graves;15;1990;31;14;WAS;PG;3;91;4.53;20047735;7.13;3.58;5.36
Butch Graves;16;1991;32;15;BRK;PG;90;2712;4.40;19528170;11.29;2.05;6.67
Butch Graves;17;1992;33;16;BRK;PG;38;187;3.95;17729678;5.67;2.92;4.3
Butch Graves;18;1993;34;17;DAL;PG;61;2573;1.65;8537383;15.1;3.66;9.38
Butch Graves;19;1994;35;18;DAL;PG;61;2883;1.00;5939560;7.8;1.85;4.83
Butch Graves;20;1994;35;18;DEN;PG;67;1993;0.65;4540733;9.62;0.03;4.83
Butch Graves;21;1995;36;19;DEN;PG;35;1428;0.29;3101939;9.15;2.26;5.71
Butch Graves;22;1996;37;20;NJN;PG;77;-713;0.11;2382542;6.12;4.84;5.48
Butch Graves;23;1997;38;21;NJN;PG;24;340;-0.66;837038;10.24;4.1;7.17
Butch Graves;24;1997;38;21;DAL;PG;5;188;-1.72;859190;8.9;2.74;5.82
Butch Graves;25;1998;39;22;DAL;PG;18;480;-2.77;844837;9.97;3.26;6.62
Butch Graves;26;1999;40;23;GSW;PG;33;1391;-3.00;907010;8.41;2.2;5.31
Butch Graves;27;2000;41;24;GSW;PG;70;342;-3.00;994249;6.9;4.1;5.5
Butch Graves;28;2001;42;25;GSW;SG;43;3;-2.14;803877;7.24;8.0;7.79
Butch Graves;29;2002;43;26;HOU;SG;63;2207;-1.96;950528;6.1;1.78;3.94
Butch Graves;30;2003;44;27;LAC;SG;28;738;-1.09;785372;8.45;7.11;7.78
Butch Graves;31;2004;45;28;LAC;SG;56;2009;-0.99;705459;10.75;5.95;8.35
Butch Graves;32;2005;46;29;CHO;SG;70;1675;-1.56;990548;15.45;4.09;9.77
Butch Graves;33;2005;46;29;POR;C;4;61;-2.16;638658;10.57;5.0;7.79
Butch Graves;34;2006;47;30;NJN;SG;60;2134;-2.47;696537;5.57;3.1;4.34
Butch Graves;35;2007;48;31;SAC;SG;32;1082;-3.00;828336;7.4;2.39;4.71
Dontonio Wingfield;1;1979;18;1;SAC;C;1;37;0.66;4580699;26.54;10.48;18.51
Dontonio Wingfield;2;1980;19;2;LAL;PF;51;857;49.36;3301771;18.13;3.73;8.68
Dontonio Wingfield;3;1981;20;0;LAL;PF;28;114;0.37;3421671;20.18;8.6;14.39
Dontonio Wingfield;4;1982;21;4;LAL;PF;53;2501;-0.60;642573;16.73;0.35;8.54
Dontonio Wingfield;5;1983;22;1;LAL;PF;55;700;-0.43;224350;15.69;7.95;11.82
Dontonio Wingfield;6;1984;23;6;LAL;SG;11;47;-0.49;951178;28.05;12.92;20.49
Dontonio Wingfield;7;1985;24;7;LAL;PF;36;1253;-0.01;1902943;19.77;5.19;12.48
Dontonio Wingfield;8;1986;25;8;BRK;PF;22;637;-0.38;424183;-5.66;14.84;14.02
Dontonio Wingfield;9;1987;26;12;LAL;PF;60;2722;-1.59;819685;22.57;10.83;16.7
Dontonio Wingfield;10;1988;27;10;LAL;PF;54;1966;-1.63;986945;21.69;7.58;14.64
Dontonio Wingfield;11;1989;28;11;LAL;PF;40;1168;-2.57;644604;21.31;4.58;12.95
Dontonio Wingfield;12;1990;29;12;LAL;PF;54;2028;-3.00;848316;27.18;1.53;14.36
Dontonio Wingfield;13;1991;30;16;LAL;PF;10;279;-3.00;787424;25.35;0.36;12.86
Dontonio Wingfield;14;1992;31;14;LAL;PF;16;539;-3.00;930878;13.66;16.92;15.29
Dontonio Wingfield;15;1993;32;15;UTA;PF;33;1120;-2.85;656049;22.0;7.6;14.8
Dontonio Wingfield;16;1994;33;16;UTA;PF;76;4211;-2.93;763811;13.27;11.59;12.43
Dontonio Wingfield;17;1995;34;16;PHI;PF;57;-3100;-3.00;651278;20.91;62.34;15.52
Dontonio Wingfield;18;1996;35;18;PHI;PF;47;771;-3.00;977807;11.52;16.63;14.08
Dontonio Wingfield;19;1997;36;19;PHI;PF;47;230;-3.00;607987;15.85;-46.16;10.84
Dontonio Wingfield;20;1998;37;20;PHI;C;28;1153;-1.95;884191;15.99;17.79;16.89
Dontonio Wingfield;21;1999;38;21;PHI;C;22;346;-1.93;811480;27.36;30.41;28.89
Dontonio Wingfield;22;2000;39;22;NJN;C;30;1264;-1.66;814117;20.83;16.05;18.44
Dontonio Wingfield;23;2001;40;23;NJN;SG;25;501;-1.45;614872;10.36;2.53;6.45
Dontonio Wingfield;24;2002;44;24;NJN;SG;57;266;-0.30;743915;4.81;1.82;3.32
Dontonio Wingfield;25;2003;42;25;ATL;SG;19;110;-0.18;1223513;7.54;3.18;6.07
Dontonio Wingfield;26;2004;43;26;ATL;SG;8;144;0.41;3581537;4.96;4.86;4.91
Dontonio Wingfield;27;2005;44;27;ATL;PF;72;493;-0.27;863814;47.05;5.44;6.42
Dontonio Wingfield;28;2006;45;28;ATL;PF;46;820;-0.89;854171;11.44;-26.53;9.02
Dontonio Wingfield;29;2006;45;28;CLE;SG;71;2873;-1.54;763968;9.79;6.63;8.21
Dontonio Wingfield;30;2006;45;29;WAS;SG;55;2165;-2.33;777259;14.65;5.2;9.93
Dontonio Wingfield;31;2007;46;29;PHI;SG;25;1179;-3.00;716899;49.32;6.88;7.29
Dontonio Wingfield;32;2008;47;30;PHI;SG;41;639;-3.00;983619;10.57;4.67;7.62
Dontonio Wingfield;33;2008;47;30;ATL;SG;6;192;-3.00;843009;12.33;8.22;10.28
Dontonio Wingfield;34;2009;43;31;SAS;SG;10;43;-3.00;874759;7.01;2.58;4.8
Dontonio Wingfield;35;2010;49;32;SAS;SF;72;60;-2.46;890885;15.28;3.01;9.15
Kim Anderson;1;1979;22;4;SAS;PG;71;1961;0.42;3621503;3.86;1.53;2.7
Kim Anderson;2;1980;23;5;SAS;PG;70;964;-0.87;766907;9.55;1.95;5.75
Kim Anderson;3;1980;23;5;DEN;PG;93;705;-0.65;790278;10.08;3.42;6.75
Kim Anderson;4;1981;24;6;DEN;PG;10;210;-0.42;264317;9.16;3.56;6.36
Kim Anderson;5;1982;27;7;DEN;PG;52;1115;0.22;2822173;11.89;1.98;7.90
Kim Anderson;6;1983;26;8;DEN;SG;7;20;0.24;2902106;6.63;6.57;6.6
Kim Anderson;7;1983;26;8;UTA;SG;76;1656;0.13;2462475;9.18;2.42;5.8
Kim Anderson;8;1983;26;8;SAS;SG;75;2599;-0.25;943747;55.05;5.59;7.04
Kim Anderson;9;1984;27;9;SAS;SG;22;563;0.39;3501604;12.68;9.76;11.22
Kim Anderson;10;1985;28;10;CLE;SG;14;-852;0.70;4740565;11.6;3.32;7.46
Kim Anderson;11;1986;29;11;CLE;SG;50;23;-1.41;980494;10.61;6.54;8.58
Kim Anderson;12;1987;30;12;CLE;SG;49;2100;-0.98;788325;10.54;5.79;8.17
Kim Anderson;13;1987;30;12;DAL;SG;69;1326;-2.71;990140;8.43;2.15;5.29
Kim Anderson;14;1988;31;13;DAL;SF;76;1069;-3.00;767912;15.61;11.36;13.49
Kim Anderson;15;1989;32;14;DAL;SF;52;1494;-3.00;997560;16.86;6.27;11.57
Kim Anderson;16;1990;33;15;DAL;SF;26;269;-3.00;920675;13.46;7.23;10.35
Kim Anderson;17;1991;34;16;DAL;SF;33;378;-3.00;931627;12.65;4.83;8.74
Kim Anderson;18;1991;34;16;NJN;SF;74;1766;-3.00;841925;16.04;7.27;11.66
Kim Anderson;19;1992;35;17;MIN;SF;50;2096;-3.00;751166;19.93;8.17;7.81
Kim Anderson;20;1993;36;18;MIA;SG;97;13;-13.94;743373;11.9;5.06;8.48
Kim Anderson;21;1994;37;19;MIA;SG;50;2095;-3.00;720566;11.54;7.46;9.5
Kim Anderson;22;1995;38;20;MIA;SG;97;2659;-3.00;707852;13.23;2.66;7.95
Kim Anderson;23;1996;39;21;MIA;SG;33;559;-3.00;678985;8.35;6.04;7.2
Kim Anderson;24;1996;39;21;GSW;SG;84;688;-3.00;796145;11.07;3.44;7.26
Kim Anderson;25;1997;40;22;GSW;SG;2;81;-1.73;860354;7.61;4.48;6.05
Kim Anderson;26;1998;41;25;GSW;SG;26;1198;-0.84;680933;10.65;6.97;8.81
Kim Anderson;27;1999;42;24;GSW;PG;42;642;-0.52;827801;5.39;4.74;5.07
Kim Anderson;28;2000;43;25;GSW;PG;39;487;-1.22;1606434;5.44;1.18;3.31
Kim Anderson;29;2001;44;26;GSW;PG;57;2499;-1.85;606010;8.43;2.97;5.79
Kim Anderson;30;2001;44;26;CHI;PG;2;32;-2.94;606283;9.33;1.1;5.77
Kim Anderson;31;2001;44;25;CLE;PG;2;22;-2.52;770986;7.54;2.24;4.89
Kim Anderson;32;2002;45;27;NOK;PG;60;258;-2.59;641224;7.38;1.89;4.64
Kim Anderson;33;2003;46;28;NJN;PG;75;5262;-3.00;764005;4.52;0.45;2.49
Kim Anderson;34;2004;47;29;NJN;PG;44;432;-3.00;908443;12.6;2.79;7.7
Kim Anderson;35;2004;47;29;DAL;PG;12;129;-3.00;719143;10.11;-1.20;5.63
Michael Beasley;1;1979;17;1;CHA;PG;51;868;0.25;2942073;9.09;3.47;6.28
Michael Beasley;2;1980;18;2;NJN;PG;34;968;0.65;4540733;13.92;2.86;8.39
Michael Beasley;3;1981;19;3;NJN;PG;64;893;-0.01;1902943;10.14;6.96;8.55
Michael Beasley;4;1982;20;4;MIL;PG;80;2181;2.11;10375842;4.73;1.17;2.95
Michael Beasley;5;1983;21;5;MIL;PG;17;185;2.27;11015306;9.75;3.87;6.81
Michael Beasley;6;1984;22;6;MIL;PG;16;244;1.87;9416646;14.23;4.98;9.61
Michael Beasley;7;1984;22;6;HOU;PG;15;95;1.92;9616478;7.52;3.05;5.29
Michael Beasley;8;1985;23;7;HOU;PG;62;1744;2.40;4227755;3.01;0.94;1.98
Michael Beasley;9;1985;23;7;IND;PG;73;2966;44.13;9816311;2.82;21.77;3.96
Michael Beasley;10;1986;24;8;NJN;PG;55;146;2.87;13413296;5.76;0.85;3.31
Michael Beasley;11;1986;24;8;NJN;PG;9;276;2.65;12534033;4.96;1.91;3.44
Michael Beasley;12;1987;25;9;WSB;PG;25;851;2.56;12174334;8.24;1.82;5.03
Michael Beasley;13;1988;26;10;WSB;C;71;831;1.65;8537383;8.69;2.9;5.8
Michael Beasley;14;1989;27;11;WSB;PG;31;985;-0.17;1263479;8.22;2.2;5.21
Michael Beasley;15;1990;28;12;WSB;PG;16;210;1.72;8817148;6.97;28.17;4.8
Michael Beasley;16;1991;29;13;WSB;PG;10;12;2.58;12254267;38.51;1.69;4.37
Michael Beasley;17;1992;30;14;WSB;PG;3;-11;2.11;10375842;8.89;1.78;5.34
Michael Beasley;18;1993;31;15;WSB;SG;55;620;0.59;4300934;17.29;5.75;11.52
Michael Beasley;19;1993;31;15;NYK;SG;72;2126;0.07;2222676;13.94;5.82;9.72
Michael Beasley;20;1994;32;16;NYK;SG;1;20;1.13;6459125;12.18;6.95;9.57
Michael Beasley;21;1995;33;17;HOU;SF;42;342;1.05;6139393;12.4;3.46;7.93
Michael Beasley;22;1996;34;18;HOU;SF;7;154;1.66;8577349;15.35;9.1;12.23
Michael Beasley;23;1997;35;19;HOU;SF;67;2930;2.49;11894569;11.69;6.03;8.86
Michael Beasley;24;1998;36;20;HOU;SF;67;1140;2.32;11215138;15.04;30.27;12.94
Michael Beasley;25;1999;37;21;HOU;SF;3;120;2.93;13653095;16.59;7.91;12.25
Michael Beasley;26;2000;38;22;POR;SF;45;1193;2.52;12014468;9.67;4.36;7.02
Michael Beasley;27;2001;39;23;POR;SF;18;331;1.48;7857952;12.11;1.36;6.74
Michael Beasley;28;2001;39;23;HOU;SF;65;412;1.31;7178522;15.5;11.8;13.65
Michael Beasley;29;2002;40;24;HOU;SF;81;974;0.79;5100264;12.12;5.4;8.76
Michael Beasley;30;2002;40;24;BOS;SF;19;663;-0.81;707963;20.53;29.32;12.44
Michael Beasley;31;2003;43;25;BOS;SF;38;1399;-1.09;929990;10.2;8.81;9.51
Michael Beasley;32;2004;42;26;BOS;SF;14;380;-1.95;835814;11.9;8.25;10.08
Michael Beasley;33;2005;43;27;BOS;SF;93;2412;-1.25;966338;11.62;3.83;7.73
Michael Beasley;34;2006;44;28;PHO;SF;74;2983;-1.02;663224;16.15;6.44;11.3
Michael Beasley;35;2007;45;29;PHO;SF;24;617;-1.94;992797;12.03;12.44;12.24
Jo Jo White;1;1978;19;2;NYK;SG;79;2346;-0.07;1663144;13.45;7.45;10.45
Jo Jo White;2;1979;20;3;NYK;PG;18;686;0.40;3541570;8.33;2.36;5.35
Jo Jo White;3;1979;20;3;DEN;PG;17;170;0.19;2702274;2.9;2.28;2.59
Jo Jo White;4;1980;21;4;DEN;SG;71;1684;1.07;6219326;10.73;2.49;6.61
Jo Jo White;5;1981;22;5;DEN;PG;12;445;1.39;7498254;10.75;0.44;5.6
Jo Jo White;6;1982;23;6;SEA;SG;5;17;-0.25;943747;4.98;3.52;4.15
Jo Jo White;7;1983;24;7;SEA;SG;18;264;0.21;2782207;11.86;4.04;7.95
Jo Jo White;8;1984;25;8;GSW;SF;18;503;0.13;2462475;9.28;6.85;8.07
Jo Jo White;9;1985;26;9;GSW;SF;41;1923;1.72;8817148;11.66;10.29;10.98
Jo Jo White;10;1985;26;9;CHI;SF;74;1890;2.18;10655607;7.92;10.9;9.41
Jo Jo White;11;1986;27;10;CHI;PF;55;2165;3.33;6100253;18.36;2.54;10.45
Jo Jo White;12;1987;28;11;CHH;PF;76;831;3.10;14332525;62.76;13.03;11.84
Jo Jo White;13;1988;29;12;CHH;SF;74;2343;3.81;17170147;11.8;4.08;7.94
Jo Jo White;14;1989;30;13;NYK;SF;66;770;3.80;17130180;7.83;9.06;8.45
Jo Jo White;15;1989;30;13;HOU;SF;13;62;23.78;14532358;-20.69;3.7;8.33
Jo Jo White;16;1990;31;14;HOU;SF;81;1326;3.96;17769644;9.73;7.52;8.63
Jo Jo White;17;1991;32;15;TOR;SF;62;603;3.85;8954660;13.38;9.99;11.69
Jo Jo White;18;1992;33;16;NYK;SF;17;31;3.86;17369979;10.46;14.19;12.33
Jo Jo White;19;1992;33;16;NOJ;SF;16;486;3.41;15571487;16.31;9.88;14.79
Jo Jo White;20;1993;34;17;NYK;SF;6;159;4.22;18808773;9.49;10.06;9.78
Jo Jo White;21;1994;35;17;NYK;SF;69;964;4.73;20847065;17.18;50.58;11.68
Jo Jo White;22;1994;35;18;PHO;SF;30;359;5.68;16110261;18.31;5.99;12.15
Jo Jo White;23;1995;36;19;PHO;SF;35;1404;4.74;20887031;17.04;5.55;11.3
Jo Jo White;24;1996;37;20;LAL;SF;10;129;4.68;20647232;7.53;11.02;9.28
Jo Jo White;25;1997;38;21;CHA;PG;2;33;4.67;20607266;17.74;4.37;11.06
Jo Jo White;26;1998;39;22;CHA;SF;36;745;4.55;20127668;9.18;7.05;8.12
Jo Jo White;27;1998;39;22;SAS;SF;68;1159;3.63;16450750;19.24;10.23;14.74
Jo Jo White;28;1999;40;23;TOR;SF;17;529;3.67;16610616;6.74;7.15;6.95
Jo Jo White;29;2000;41;24;TOR;SF;51;365;3.95;17729678;8.39;5.97;7.18
Jo Jo White;30;2001;42;25;CHO;SF;67;1970;3.53;16051085;16.06;6.52;11.29
Jo Jo White;31;2001;41;25;DET;SF;69;46;2.80;13133530;13.85;3.4;8.63
Jo Jo White;32;2002;40;26;NYK;SF;15;630;3.53;16051085;18.23;11.75;14.99
Jo Jo White;33;2002;43;26;TOR;SF;4;155;2.55;12134368;15.3;8.01;11.66
Jo Jo White;34;2003;44;27;TOR;SF;74;3295;0.92;6086673;10.83;7.14;8.99
Jo Jo White;35;2004;45;28;TOR;PG;71;1915;-0.34;584049;21.27;-35.31;11.16
Daequan Cook;1;1979;20;4;CHI;SG;18;393;0.90;5539895;10.98;1.41;6.2
Daequan Cook;2;1979;20;4;PHI;SG;76;3022;0.51;3981202;8.97;11.4;10.19
Daequan Cook;3;1979;20;4;CHH;SG;16;285;1.00;5939560;7.76;2.93;5.35
Daequan Cook;4;1980;21;5;PHI;SG;33;146;1.64;8497416;12.79;5.23;9.01
Daequan Cook;5;1981;22;6;DET;SG;57;102;4.02;18009443;11.15;6.56;8.86
Daequan Cook;6;1982;23;7;ATL;SG;38;400;3.27;15011956;15.42;4.98;10.2
Daequan Cook;7;1983;27;8;ATL;SG;1;9;2.69;12693899;35.80;2.97;5.93
Daequan Cook;8;1984;25;9;ORL;SG;53;-1401;3.09;5864080;7.9;0.93;4.42
Daequan Cook;9;1985;26;10;ORL;SG;5;224;1.70;8737215;9.05;3.23;6.14
Daequan Cook;10;1986;27;11;SEA;PG;28;665;1.31;7178522;8.22;2.68;5.45
Daequan Cook;11;1987;28;12;SEA;PG;64;1703;0.56;4181034;8.58;1.94;5.26
Daequan Cook;12;1987;28;12;LAC;PG;43;711;-0.48;24518;11.24;2.92;7.08
Daequan Cook;13;1987;28;12;LAC;PG;38;1120;-0.45;144417;11.66;4.09;7.88
Daequan Cook;14;1988;29;13;MIL;PG;51;197;0.34;3301771;2.89;3.62;3.26
Daequan Cook;15;1989;30;14;UTA;PG;23;598;-1.19;708432;5.44;1.47;3.46
Daequan Cook;16;1990;31;15;IND;PG;28;453;-2.99;628054;11.2;5.86;8.53
Daequan Cook;17;1991;32;16;HOU;PG;75;1316;-17.20;876785;6.92;1.62;4.27
Daequan Cook;18;1992;33;19;HOU;PG;38;1306;-2.10;742118;6.09;5.77;5.93
Daequan Cook;19;1993;34;18;HOU;PG;67;928;-2.91;800746;9.27;2.93;6.1
Daequan Cook;20;1993;34;18;MIL;PG;39;925;-3.00;774369;8.76;2.96;5.86
Daequan Cook;21;1994;35;19;MIL;PG;7;759;-3.00;756112;11.98;0.58;6.50
Daequan Cook;22;1995;36;20;DEN;PG;24;707;-3.00;630201;6.0;1.51;3.76
Daequan Cook;23;1996;37;21;DEN;PG;18;718;-3.00;621537;11.28;1.1;6.19
Daequan Cook;24;1997;36;22;DEN;PG;68;198;-3.00;811910;3.11;0.26;1.69
Daequan Cook;25;1998;39;23;DEN;PG;43;1753;-3.00;778031;5.21;2.74;3.98
Daequan Cook;26;1999;40;24;DEN;PG;26;763;-3.00;725175;10.73;3.33;7.03
Daequan Cook;27;2000;41;25;DEN;PF;77;-4226;-2.76;636346;9.0;3.56;6.28
Daequan Cook;28;2001;42;29;SEA;PG;48;1254;-3.00;391423;9.97;5.89;7.93
Daequan Cook;29;2002;43;27;HOU;PG;9;417;-2.73;947130;8.3;3.37;5.84
Daequan Cook;30;2003;44;28;HOU;PG;5;89;-1.26;816130;11.78;1.41;6.6
Daequan Cook;31;2004;45;29;HOU;PG;76;1022;45.11;976943;8.53;4.3;6.42
Daequan Cook;32;2005;46;30;HOU;PG;5;61;-0.78;606185;6.3;3.56;4.93
Daequan Cook;33;2006;47;31;HOU;PG;69;2318;-2.04;702281;5.89;19.09;3.29
Daequan Cook;34;2007;48;32;HOU;SG;10;344;-2.08;824473;7.84;8.56;8.2
Daequan Cook;35;2008;49;33;HOU;SG;44;795;-3.00;932341;9.95;7.51;8.73
Chris Corchiani;1;1979;20;2;MIN;C;7;235;1.32;7218488;24.64;5.77;15.21
Chris Corchiani;2;1979;20;5;MIN;C;13;517;1.99;9896244;15.52;19.0;17.26
Chris Corchiani;3;1979;20;2;LAC;C;65;867;3.09;14292559;18.65;18.34;18.5
Chris Corchiani;4;1980;21;3;LAC;C;17;676;3.85;17330013;25.16;5.98;15.57
Chris Corchiani;5;1980;21;3;NYK;PF;34;936;4.95;21726328;12.62;7.55;10.09
Chris Corchiani;6;1981;22;4;CHI;PF;17;301;3.37;15411621;20.39;10.96;15.68
Chris Corchiani;7;1982;23;5;CHI;PF;20;-541;4.09;18289209;20.03;10.7;15.37
Chris Corchiani;8;1983;24;6;CHI;SF;5;18;4.70;20727165;16.88;5.84;11.36
Chris Corchiani;9;1984;25;7;MIN;SF;69;3143;4.84;21286696;19.91;5.9;12.91
Chris Corchiani;10;1985;26;8;MIN;SF;33;395;5.20;22725490;21.1;4.93;13.02
Chris Corchiani;11;1986;27;9;GSW;SF;37;494;5.17;22605591;13.72;8.86;11.29
Chris Corchiani;12;1987;28;10;GSW;SF;41;448;5.43;23644720;57.94;11.07;22.60
Chris Corchiani;13;1988;29;11;GSW;SF;71;2611;5.20;22725490;13.24;1.79;7.52
Chris Corchiani;14;1989;30;12;GSW;SF;30;14;4.68;20647232;12.2;8.95;10.58
Chris Corchiani;15;1990;31;13;GSW;PF;7;50;4.06;18169309;19.06;6.54;12.8
Chris Corchiani;16;1991;32;14;NOH;PF;29;3575;3.81;17170147;15.64;7.45;11.55
Chris Corchiani;17;1992;33;15;ORL;C;39;600;3.69;16690549;10.54;3.53;7.04
Chris Corchiani;18;1993;34;19;ORL;C;78;2962;2.27;11015306;21.14;7.9;14.52
Chris Corchiani;19;1994;35;17;ORL;C;20;665;0.78;5060297;31.29;13.25;22.27
Chris Corchiani;20;1995;36;18;IND;C;29;367;-0.53;795114;15.42;2.43;8.93
Chris Corchiani;21;1996;37;19;IND;C;4;143;-0.64;804735;33.17;18.79;25.98
Chris Corchiani;22;1997;38;20;KCK;C;28;743;0.25;2942073;22.78;11.12;16.95
Chris Corchiani;23;1998;39;21;IND;C;48;1086;-1.70;956488;19.71;22.94;21.33
Chris Corchiani;24;1999;40;22;LAC;C;41;281;-2.39;617887;26.6;12.56;19.58
Chris Corchiani;25;2000;41;23;LAC;C;71;2437;-3.00;864709;18.31;12.35;15.33
Chris Corchiani;26;2001;42;24;LAC;PF;3;127;-3.00;887150;19.12;10.35;14.74
Chris Corchiani;27;2002;43;25;LAC;PF;8;22;-3.00;780381;13.94;8.35;11.15
Chris Corchiani;28;2003;44;26;LAC;PF;51;1853;-3.00;958772;21.14;5.14;13.14
Chris Corchiani;29;2004;45;27;MIN;PF;54;51;-28.17;879256;13.74;9.9;11.82
Chris Corchiani;30;2005;46;28;HOU;PF;19;901;-2.61;867481;19.68;10.6;15.14
Chris Corchiani;31;2006;47;29;DET;PF;32;1191;-3.00;932406;19.71;5.12;12.42
Chris Corchiani;32;2007;48;30;DET;PF;63;2339;-3.00;712671;19.34;-11.31;14.75
Chris Corchiani;33;2007;48;30;HOU;PF;7;27;-3.00;648366;16.95;10.35;13.65
Chris Corchiani;34;2008;49;31;HOU;PF;79;1736;-3.00;605588;15.82;10.95;14.80
Chris Corchiani;35;2009;50;32;SAS;PF;58;2158;-3.00;817906;14.16;5.5;9.83
Jim Paxson;1;1979;17;3;CHI;PF;44;826;0.51;3981202;27.6;9.56;18.58
Jim Paxson;2;1980;18;4;CHI;PF;29;3477;0.70;4740565;15.6;8.38;11.99
Jim Paxson;3;1981;19;7;ORL;PF;71;135;1.83;9256780;17.2;6.18;11.69
Jim Paxson;4;1981;19;5;CHH;PF;29;61;2.80;17060590;21.42;5.18;13.3
Jim Paxson;5;1982;20;6;NOH;PF;59;1048;3.43;15651420;16.05;11.42;13.74
Jim Paxson;6;1983;21;7;NOH;PF;50;175;5.57;24204251;18.98;19.05;19.02
Jim Paxson;7;1984;22;8;NOH;PF;54;401;5.52;24004418;18.58;13.24;15.91
Jim Paxson;8;1985;23;9;IND;PF;42;4610;6.67;28600566;17.95;14.01;15.98
Jim Paxson;9;1986;24;10;IND;PF;43;1675;7.03;30039360;-42.38;6.81;12.37
Jim Paxson;10;1987;25;11;IND;C;55;1188;5.22;22805423;12.56;19.44;16.0
